City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,Age
C17,Rented,Individual,No,X1,1.0,3.0,1,12520.0,0,30
C2,Rented,Individual,No,X2,15.0,3.0,11,12480.0,0,35
C1,Owned,Individual,No,X2,6.0,3.0,22,14784.0,0,41
C29,Rented,Individual,No,X1,15.0,2.0,1,15060.0,0,70
C13,Rented,Individual,No,X1,5.0,3.0,22,6300.0,1,23
C11,Rented,Individual,No,X1,3.0,3.0,16,9478.0,0,27
C19,Owned,Joint,No,X2,5.0,3.0,19,26559.0,1,55
C2,Rented,Individual,No,X1,7.0,4.0,22,13752.0,0,60
C3,Rented,Individual,No,X1,5.0,3.0,16,10096.0,0,24
C12,Owned,Joint,Yes,X1,5.0,3.0,16,21780.0,0,51
C13,Rented,Individual,No,X1,1.0,1.0,2,10098.0,0,50
C3,Rented,Joint,No,X2,5.0,3.0,22,23337.6,0,64
C9,Rented,Individual,No,X3,5.0,3.0,21,5288.0,0,20
C9,Rented,Individual,No,X5,5.0,3.0,22,13760.0,0,47
C21,Rented,Individual,No,X3,5.0,3.0,21,11968.0,0,26
C3,Owned,Individual,No,X3,5.0,2.0,14,10080.0,1,29
C3,Rented,Joint,Yes,X1,4.0,2.0,13,11124.0,1,27
C25,Rented,Joint,Yes,X1,5.0,3.0,22,12441.6,0,24
C5,Rented,Individual,No,X2,5.0,3.0,5,9954.0,0,33
C4,Rented,Individual,No,X3,2.0,3.0,18,10240.0,0,25
C13,Rented,Individual,No,X2,5.0,3.0,13,4552.0,1,23
C1,Owned,Joint,No,X2,5.0,3.0,21,13720.0,1,44
C12,Owned,Individual,No,X1,1.0,2.0,16,8088.0,0,34
C2,Owned,Individual,No,X1,6.0,3.0,3,9296.0,0,44
C20,Rented,Individual,No,X1,3.0,2.0,21,22644.0,0,75
C2,Rented,Individual,No,X2,6.0,1.0,16,14180.0,0,42
C17,Rented,Joint,Yes,X4,3.0,1.0,16,17152.0,1,49
C2,Rented,Individual,No,X1,8.0,4.0,18,11628.0,0,35
C4,Rented,Individual,No,X3,5.0,3.0,15,8540.0,1,23
C2,Rented,Joint,Yes,X2,15.0,3.0,18,25849.6,0,71
C7,Owned,Individual,No,X2,5.0,3.0,20,9408.0,0,21
C2,Owned,Individual,No,X2,5.0,3.0,14,16094.0,1,52
C1,Owned,Individual,No,X4,5.0,3.0,5,9030.0,0,24
C20,Owned,Joint,Yes,X2,10.0,4.0,6,30600.0,1,74
C10,Rented,Individual,No,X3,5.0,3.0,13,6250.0,1,23
C6,Rented,Individual,No,X3,15.0,3.0,14,20026.0,1,75
C2,Rented,Individual,No,X3,2.0,2.0,18,18122.0,0,59
C4,Rented,Individual,No,X1,5.0,3.0,5,4056.0,1,23
C16,Owned,Individual,No,X1,5.0,3.0,18,19488.0,0,70
C2,Rented,Joint,Yes,X3,15.0,3.0,3,30672.0,0,75
C10,Owned,Individual,No,X1,7.0,3.0,18,17500.0,0,73
C2,Rented,Joint,Yes,X1,9.0,3.0,18,18288.0,0,30
C17,Owned,Individual,No,X1,3.0,3.0,12,19448.0,0,75
C3,Owned,Individual,No,X1,1.0,2.0,17,7428.0,0,33
C3,Owned,Individual,No,X3,9.0,1.0,19,13780.0,0,35
C4,Rented,Individual,No,X1,13.0,1.0,15,13920.0,1,55
C2,Rented,Joint,Yes,X2,5.0,3.0,13,6843.2,0,24
C6,Rented,Joint,No,X1,5.0,3.0,20,17808.0,0,54
C2,Owned,Individual,No,X1,2.0,3.0,11,20944.0,0,75
C2,Rented,Individual,No,X1,5.0,3.0,18,9730.0,0,21
C2,Rented,Individual,No,X1,4.0,2.0,22,8880.0,1,24
C1,Owned,Joint,Yes,X1,6.0,3.0,22,29280.0,0,62
C4,Owned,Joint,Yes,X1,4.0,3.0,22,22281.6,0,50
C7,Rented,Individual,No,X3,5.0,3.0,15,2488.0,0,19
C17,Owned,Joint,No,X2,1.0,3.0,22,19353.6,0,44
C4,Rented,Individual,No,X1,5.0,3.0,5,10288.0,0,24
C7,Rented,Individual,No,X4,5.0,3.0,17,11032.0,0,28
C4,Rented,Individual,No,X5,5.0,3.0,8,13280.0,0,37
C2,Rented,Individual,No,X1,9.0,1.0,14,20604.0,0,68
C21,Owned,Joint,Yes,X2,1.0,3.0,14,28672.0,0,67
C2,Rented,Joint,Yes,X3,5.0,3.0,12,22968.0,1,37
C6,Owned,Joint,Yes,X4,10.0,3.0,20,15001.6,0,36
C10,Rented,Individual,No,X3,1.0,1.0,12,6150.0,1,31
C15,Owned,Individual,No,X1,10.0,3.0,19,18990.0,0,75
C5,Owned,Individual,No,X4,5.0,3.0,8,8220.0,1,32
C3,Owned,Individual,No,X1,1.0,3.0,16,17130.0,0,57
C33,Owned,Joint,Yes,X2,11.0,3.0,21,20559.0,0,61
C8,Owned,Individual,No,X2,5.0,3.0,9,19822.0,1,72
C9,Rented,Individual,No,X1,5.0,3.0,19,10592.0,1,37
C1,Rented,Individual,No,X1,5.0,3.0,19,10880.0,0,22
C6,Owned,Individual,No,X3,5.0,3.0,20,14568.0,0,53
C9,Owned,Joint,Yes,X3,1.0,3.0,18,26521.6,0,67
C2,Rented,Individual,No,X2,5.0,3.0,12,9872.0,0,34
C16,Owned,Individual,No,X1,12.0,3.0,21,18300.0,1,66
C3,Owned,Joint,Yes,X1,5.0,3.0,18,19424.0,0,34
C1,Rented,Individual,No,X3,5.0,3.0,16,8428.0,0,28
C2,Owned,Individual,No,X2,5.0,3.0,21,20000.0,0,62
C2,Owned,Individual,No,X1,15.0,4.0,17,21658.0,1,73
C2,Owned,Individual,No,X1,6.0,3.0,15,12360.0,1,55
C1,Owned,Individual,No,X2,8.0,2.0,20,11740.0,1,47
C2,Rented,Individual,No,X4,4.0,3.0,22,19006.0,0,61
C3,Owned,Individual,No,X4,15.0,3.0,18,13750.0,1,45
C1,Owned,Joint,Yes,X2,5.0,3.0,18,25251.2,1,64
C10,Owned,Individual,No,X2,7.0,3.0,21,14652.0,1,47
C16,Rented,Individual,No,X3,5.0,3.0,1,8582.0,0,28
C2,Owned,Joint,No,X4,11.0,2.0,16,19404.0,1,42
C5,Owned,Joint,Yes,X1,5.0,3.0,17,9150.0,1,34
C1,Owned,Individual,No,X2,3.0,1.0,1,17430.0,0,67
C7,Owned,Joint,Yes,X1,5.0,3.0,5,26432.0,0,64
C21,Owned,Individual,No,X1,4.0,1.0,16,18070.0,0,48
C3,Rented,Individual,No,X3,5.0,3.0,21,3960.0,0,24
C4,Rented,Individual,No,X1,5.0,3.0,9,7704.0,0,23
C3,Owned,Joint,Yes,X2,14.0,1.0,19,25420.8,0,57
C20,Owned,Individual,No,X3,5.0,3.0,6,6470.0,0,20
C20,Owned,Individual,No,X1,5.0,3.0,17,10692.0,0,41
C3,Owned,Individual,No,X4,1.0,1.0,2,10672.0,0,38
C4,Owned,Individual,No,X1,3.0,3.0,14,11980.0,1,52
C29,Rented,Individual,No,X2,5.0,3.0,6,7656.0,0,19
C1,Owned,Individual,No,X4,3.0,3.0,17,12726.0,0,25
C29,Rented,Individual,No,X1,2.0,3.0,22,8722.0,1,24
C3,Owned,Individual,No,X1,5.0,3.0,16,9282.0,0,26
C13,Rented,Individual,No,X5,3.0,1.0,17,7740.0,1,28
C15,Rented,Joint,Yes,X1,2.0,3.0,22,40067.2,0,75
C2,Owned,Individual,No,X1,5.0,3.0,18,5504.0,0,27
C29,Owned,Individual,No,X6,1.0,3.0,4,5630.0,0,30
C2,Rented,Individual,No,X2,15.0,4.0,22,16772.0,0,75
C27,Rented,Individual,No,X1,7.0,2.0,21,15312.0,0,56
C1,Owned,Individual,No,X3,4.0,1.0,17,12540.0,0,55
C11,Rented,Individual,No,X4,5.0,3.0,20,6380.0,1,24
C2,Owned,Individual,No,X2,4.0,3.0,3,17052.0,0,75
C9,Owned,Individual,No,X1,5.0,3.0,17,15418.0,1,60
C15,Rented,Joint,Yes,X1,5.0,3.0,22,28582.4,1,50
C11,Rented,Individual,No,X1,1.0,3.0,20,20220.0,0,71
C5,Owned,Individual,No,X1,15.0,3.0,21,14190.0,1,40
C12,Owned,Joint,Yes,X4,3.0,3.0,20,33936.0,0,75
C1,Owned,Joint,Yes,X4,15.0,3.0,5,36612.0,1,73
C9,Rented,Individual,No,X1,5.0,2.0,22,18660.0,0,70
C7,Rented,Individual,No,X1,5.0,3.0,20,6870.0,0,21
C1,Rented,Individual,No,X1,2.0,3.0,13,9072.0,0,28
C2,Owned,Joint,Yes,X4,4.0,3.0,3,24768.0,0,42
C7,Owned,Joint,Yes,X2,3.0,1.0,15,15930.0,1,44
C6,Rented,Individual,No,X1,5.0,3.0,15,6852.0,0,22
C1,Owned,Individual,No,X1,5.0,3.0,7,17108.0,0,72
C1,Rented,Individual,No,X3,5.0,3.0,19,12366.0,0,26
C2,Rented,Individual,No,X4,5.0,3.0,3,9408.0,0,27
C6,Rented,Individual,No,X2,3.0,3.0,18,7044.0,0,26
C1,Owned,Individual,No,X1,5.0,3.0,21,19012.0,0,50
C1,Rented,Individual,No,X3,2.0,1.0,15,10720.0,1,36
C9,Rented,Joint,Yes,X1,1.0,3.0,6,13619.2,0,27
C1,Rented,Individual,No,X1,5.0,3.0,14,4014.0,0,21
C2,Rented,Individual,No,X2,5.0,3.0,3,10672.0,0,42
C9,Rented,Joint,Yes,X1,5.0,3.0,18,18150.0,0,39
C1,Owned,Joint,Yes,X5,8.0,3.0,18,23730.0,0,56
C27,Rented,Individual,No,X4,5.0,3.0,22,8834.0,1,25
C1,Rented,Individual,No,X2,5.0,3.0,1,19124.0,0,66
C2,Owned,Joint,Yes,X1,3.0,4.0,17,34099.2,0,71
C7,Owned,Individual,No,X1,15.0,2.0,20,15744.0,1,53
C9,Rented,Individual,No,X1,5.0,3.0,10,4050.0,0,22
C1,Owned,Individual,No,X1,8.0,1.0,16,11196.0,0,52
C7,Owned,Individual,No,X2,3.0,2.0,13,11560.0,0,31
C3,Owned,Individual,No,X1,1.0,3.0,18,14664.0,0,59
C29,Owned,Individual,No,X4,15.0,2.0,21,17040.0,0,69
C12,Owned,Individual,No,X1,5.0,3.0,22,21456.0,1,72
C4,Rented,Joint,Yes,X1,3.0,1.0,15,13260.8,1,25
C4,Owned,Joint,Yes,X1,12.0,3.0,20,23634.0,0,71
C2,Owned,Joint,Yes,X2,1.0,1.0,3,19251.2,0,38
C15,Rented,Individual,No,X1,1.0,1.0,19,18226.0,0,47
C2,Rented,Individual,No,X2,5.0,3.0,17,19328.0,1,69
C2,Rented,Individual,No,X1,2.0,3.0,19,11920.0,0,28
C2,Rented,Individual,No,X5,5.0,3.0,14,8078.0,0,26
C8,Rented,Individual,No,X1,7.0,3.0,18,17460.0,1,58
C14,Owned,Joint,Yes,X1,2.0,4.0,17,29539.2,0,65
C1,Owned,Individual,No,X1,6.0,2.0,19,11680.0,0,35
C2,Owned,Joint,Yes,X1,1.0,4.0,11,24460.8,0,58
C20,Rented,Individual,No,X1,15.0,3.0,15,12144.0,0,40
C4,Rented,Joint,Yes,X1,4.0,2.0,19,17940.0,1,42
C16,Owned,Individual,No,X6,5.0,3.0,2,16240.0,0,51
C8,Owned,Joint,Yes,X1,5.0,3.0,22,27090.0,1,65
C1,Rented,Individual,No,X6,1.0,3.0,16,17264.0,0,47
C6,Rented,Individual,No,X1,5.0,3.0,15,7896.0,1,25
C25,Rented,Individual,No,X2,5.0,3.0,20,8092.0,0,28
C4,Rented,Individual,No,X1,5.0,1.0,1,6888.0,0,33
C19,Owned,Individual,No,X2,5.0,3.0,22,6070.0,0,30
C2,Owned,Individual,No,X3,5.0,3.0,22,4404.0,0,24
C6,Rented,Individual,No,X2,5.0,3.0,2,6110.0,0,22
C1,Owned,Individual,No,X1,15.0,1.0,19,17186.0,0,72
C2,Owned,Individual,No,X1,15.0,3.0,11,17088.0,0,42
C5,Owned,Individual,No,X2,1.0,2.0,15,15704.0,1,49
C3,Rented,Individual,No,X4,2.0,1.0,20,23464.0,0,51
C9,Owned,Joint,No,X4,15.0,3.0,21,25379.2,1,54
C20,Owned,Individual,No,X2,2.0,3.0,22,8162.0,0,33
C20,Owned,Individual,No,X2,5.0,2.0,22,14400.0,0,40
C35,Owned,Individual,No,X1,5.0,3.0,9,12120.0,0,48
C19,Owned,Individual,No,X1,8.0,2.0,19,12260.0,0,44
C2,Rented,Individual,No,X1,1.0,4.0,22,14688.0,0,61
C2,Rented,Individual,No,X5,1.0,2.0,22,10024.0,0,38
C14,Rented,Individual,No,X1,2.0,3.0,18,9264.0,0,22
C21,Owned,Joint,Yes,X1,11.0,1.0,20,14808.0,1,49
C9,Owned,Individual,No,X2,5.0,3.0,16,13596.0,0,38
C1,Owned,Individual,No,X3,6.0,2.0,20,10944.0,1,32
C13,Owned,Individual,No,X1,2.0,3.0,21,21276.0,1,75
C9,Rented,Individual,No,X1,1.0,1.0,6,6720.0,0,23
C13,Owned,Joint,Yes,X1,5.0,3.0,18,26656.0,1,75
C2,Owned,Joint,Yes,X1,9.0,3.0,16,23673.0,0,54
C33,Rented,Individual,No,X4,1.0,1.0,16,14344.0,1,38
C9,Rented,Individual,No,X2,9.0,3.0,15,7032.0,1,30
C33,Owned,Individual,No,X1,4.0,3.0,21,16406.0,0,55
C13,Rented,Individual,No,X1,5.0,3.0,21,9424.0,0,24
C6,Owned,Individual,No,X1,7.0,3.0,4,11420.0,0,41
C5,Rented,Individual,No,X1,5.0,2.0,1,14520.0,0,41
C23,Rented,Individual,No,X1,1.0,3.0,14,4664.0,0,21
C1,Owned,Joint,No,X2,5.0,3.0,20,22592.0,0,52
C2,Owned,Individual,No,X1,7.0,3.0,11,18272.0,1,66
C13,Rented,Individual,No,X1,5.0,3.0,4,4808.0,0,26
C2,Owned,Joint,Yes,X7,5.0,3.0,22,26064.0,1,58
C24,Owned,Joint,No,X1,5.0,3.0,14,25740.0,0,52
C11,Rented,Individual,No,X1,2.0,3.0,6,5688.0,0,22
C2,Rented,Individual,No,X3,5.0,3.0,11,7368.0,1,27
C18,Rented,Individual,No,X3,1.0,2.0,16,4266.0,0,22
C1,Owned,Joint,Yes,X4,10.0,4.0,22,31467.0,1,75
C3,Rented,Individual,No,X2,5.0,3.0,12,9394.0,1,18
C2,Rented,Joint,Yes,X4,5.0,3.0,22,12028.8,1,35
C24,Owned,Joint,Yes,X1,15.0,1.0,1,25488.0,0,71
C3,Rented,Individual,No,X1,1.0,1.0,16,5984.0,1,24
C9,Owned,Individual,No,X1,8.0,3.0,22,12180.0,0,31
C5,Rented,Individual,No,X3,1.0,1.0,19,14960.0,1,30
C22,Owned,Individual,No,X4,5.0,3.0,21,15932.0,0,63
C4,Owned,Individual,No,X1,10.0,3.0,9,18210.0,0,58
C1,Rented,Individual,No,X1,15.0,3.0,5,22752.0,1,75
C2,Owned,Individual,No,X1,5.0,3.0,2,9142.0,1,36
C6,Rented,Individual,No,X3,6.0,1.0,17,10556.0,0,27
C1,Owned,Individual,No,X4,12.0,1.0,18,15216.0,0,47
C2,Owned,Individual,No,X1,15.0,4.0,17,16198.0,0,45
C2,Owned,Individual,No,X2,6.0,2.0,17,16328.0,0,52
C5,Owned,Individual,No,X1,5.0,3.0,20,13540.0,0,44
C26,Rented,Individual,No,X1,3.0,2.0,1,5192.0,0,29
C5,Rented,Individual,No,X1,5.0,3.0,1,17864.0,0,52
C2,Rented,Individual,No,X2,2.0,1.0,11,18900.0,0,54
C3,Owned,Individual,No,X1,5.0,3.0,16,20064.0,0,75
C2,Owned,Individual,No,X1,5.0,3.0,22,11088.0,0,22
C17,Rented,Individual,No,X3,1.0,1.0,22,6710.0,0,22
C12,Owned,Individual,No,X1,5.0,3.0,18,11376.0,0,35
C2,Rented,Individual,No,X1,8.0,4.0,22,6300.0,0,28
C2,Owned,Joint,Yes,X1,5.0,3.0,22,14582.4,0,47
C1,Rented,Individual,No,X2,5.0,3.0,13,5192.0,0,25
C5,Owned,Individual,No,X1,5.0,3.0,17,13640.0,0,56
C1,Owned,Individual,No,X1,13.0,1.0,16,12320.0,0,41
C14,Owned,Individual,No,X1,15.0,3.0,22,21386.0,1,75
C11,Rented,Individual,No,X1,6.0,2.0,15,12056.0,0,64
C1,Rented,Individual,No,X1,5.0,3.0,19,8280.0,0,21
C6,Rented,Joint,Yes,X1,5.0,3.0,22,27888.0,1,56
C1,Rented,Individual,No,X3,14.0,2.0,17,24814.0,0,75
C23,Owned,Individual,No,X6,10.0,2.0,13,13442.0,1,65
C16,Owned,Individual,No,X1,4.0,2.0,16,9600.0,0,27
C17,Rented,Individual,No,X4,5.0,3.0,18,13500.0,0,52
C2,Rented,Individual,No,X1,5.0,3.0,14,10304.0,0,32
C1,Owned,Individual,No,X2,1.0,1.0,22,18630.0,1,59
C9,Owned,Individual,No,X1,2.0,4.0,21,12804.0,0,36
C29,Rented,Individual,No,X1,15.0,3.0,4,17568.0,0,62
C3,Rented,Joint,Yes,X1,5.0,3.0,16,6470.4,0,22
C9,Rented,Individual,No,X1,5.0,3.0,21,6110.0,0,23
C6,Owned,Joint,Yes,X4,5.0,3.0,20,25452.0,0,63
C2,Owned,Joint,Yes,X2,5.0,3.0,22,31275.0,1,75
C13,Owned,Individual,No,X2,5.0,3.0,20,12000.0,0,44
C4,Owned,Individual,No,X1,2.0,4.0,21,19208.0,0,67
C3,Owned,Individual,No,X2,15.0,1.0,20,18752.0,1,63
C24,Owned,Individual,No,X1,2.0,1.0,16,7704.0,1,38
C1,Owned,Joint,No,X1,15.0,2.0,7,27888.0,0,63
C2,Owned,Joint,Yes,X2,8.0,4.0,17,19890.0,0,46
C2,Owned,Individual,No,X4,15.0,3.0,18,16718.0,0,59
C21,Owned,Individual,No,X1,9.0,3.0,14,16094.0,0,72
C3,Owned,Joint,Yes,X1,5.0,3.0,18,18909.0,0,53
C1,Owned,Joint,Yes,X4,3.0,2.0,17,18418.4,0,60
C29,Rented,Individual,No,X1,2.0,3.0,6,8442.0,0,25
C25,Owned,Joint,Yes,X4,5.0,3.0,22,9824.0,0,21
C20,Rented,Individual,No,X3,8.0,1.0,16,5056.0,0,29
C1,Owned,Individual,No,X4,5.0,2.0,17,6390.0,0,32
C9,Owned,Individual,No,X1,2.0,4.0,22,17808.0,0,75
C15,Owned,Joint,Yes,X1,5.0,3.0,22,21366.4,0,61
C17,Owned,Individual,No,X3,1.0,3.0,15,11682.0,0,64
C10,Rented,Individual,No,X1,5.0,3.0,15,3822.0,0,20
C4,Owned,Individual,No,X1,1.0,3.0,18,19050.0,0,55
C2,Rented,Joint,Yes,X3,15.0,3.0,11,33024.0,0,71
C8,Owned,Individual,No,X1,15.0,2.0,20,13800.0,0,61
C2,Owned,Individual,No,X2,4.0,3.0,18,16276.0,0,46
C10,Rented,Individual,No,X1,7.0,1.0,16,14300.0,0,53
C10,Rented,Individual,No,X1,5.0,3.0,14,4140.0,0,19
C9,Owned,Individual,No,X1,5.0,3.0,19,21284.0,1,72
C3,Owned,Individual,No,X4,1.0,3.0,22,18592.0,0,54
C21,Owned,Individual,No,X1,3.0,2.0,13,16632.0,0,60
C3,Owned,Joint,No,X1,2.0,2.0,15,20662.4,1,48
C17,Owned,Individual,No,X1,1.0,3.0,22,6070.0,0,25
C17,Owned,Individual,No,X1,2.0,1.0,1,16016.0,0,53
C13,Rented,Individual,No,X1,3.0,1.0,19,11304.0,1,26
C2,Rented,Individual,No,X2,5.0,3.0,16,13840.0,0,30
C29,Rented,Individual,No,X1,1.0,3.0,21,7464.0,0,26
C29,Rented,Individual,No,X2,5.0,3.0,7,10016.0,1,31
C11,Owned,Individual,No,X3,14.0,3.0,14,15260.0,0,50
C16,Rented,Individual,No,X3,5.0,3.0,22,6360.0,0,19
C1,Rented,Individual,No,X5,5.0,3.0,17,9324.0,0,26
C14,Rented,Individual,No,X3,5.0,3.0,20,10496.0,0,49
C29,Rented,Individual,No,X4,5.0,3.0,17,10176.0,1,21
C6,Owned,Joint,Yes,X1,5.0,3.0,13,22260.0,0,66
C10,Rented,Individual,No,X2,1.0,1.0,12,18368.0,1,61
C3,Rented,Individual,No,X1,5.0,3.0,18,7330.0,0,19
C6,Rented,Individual,No,X1,5.0,3.0,1,8480.0,0,38
C1,Rented,Individual,No,X3,5.0,2.0,17,10496.0,1,28
C10,Rented,Individual,No,X4,5.0,3.0,18,5592.0,0,29
C1,Owned,Individual,No,X2,15.0,3.0,18,12160.0,0,59
C1,Owned,Individual,No,X1,11.0,3.0,5,17100.0,0,67
C19,Owned,Individual,No,X2,2.0,4.0,19,11502.0,0,46
C3,Rented,Joint,Yes,X2,6.0,1.0,19,28403.2,0,52
C5,Rented,Individual,No,X3,5.0,3.0,21,4380.0,0,22
C2,Owned,Individual,No,X2,15.0,3.0,11,15648.0,0,45
C1,Owned,Joint,Yes,X1,5.0,3.0,5,33750.0,1,75
C1,Rented,Individual,No,X2,9.0,1.0,16,13860.0,0,44
C1,Rented,Individual,No,X4,5.0,3.0,17,13848.0,0,66
C1,Owned,Individual,No,X1,15.0,3.0,22,14768.0,0,60
C4,Owned,Individual,No,X1,15.0,3.0,9,9408.0,0,43
C5,Owned,Individual,No,X4,2.0,1.0,1,6804.0,0,27
C4,Rented,Individual,No,X3,2.0,1.0,2,5760.0,0,25
C2,Owned,Joint,Yes,X2,5.0,3.0,3,26656.0,0,75
C2,Owned,Individual,No,X4,15.0,3.0,17,20384.0,0,75
C2,Owned,Individual,No,X1,8.0,3.0,22,20340.0,0,68
C2,Owned,Individual,No,X1,5.0,3.0,21,14520.0,1,62
C2,Owned,Individual,No,X2,15.0,3.0,18,14568.0,0,40
C7,Owned,Individual,No,X2,3.0,3.0,21,5528.0,0,24
C11,Rented,Individual,No,X1,5.0,3.0,16,10400.0,0,25
C25,Owned,Individual,No,X1,5.0,3.0,21,13536.0,0,52
C12,Owned,Individual,No,X1,5.0,1.0,16,18144.0,0,75
C1,Rented,Individual,No,X1,5.0,3.0,5,4266.0,0,22
C17,Rented,Individual,No,X6,5.0,3.0,20,21216.0,0,75
C1,Rented,Individual,No,X1,2.0,1.0,22,5392.0,0,22
C19,Rented,Individual,No,X1,3.0,1.0,19,15576.0,1,52
C6,Owned,Individual,No,X1,4.0,1.0,21,11790.0,0,35
C18,Owned,Individual,No,X1,7.0,2.0,22,15816.0,0,47
C2,Rented,Individual,No,X1,2.0,4.0,15,8512.0,1,31
C7,Rented,Individual,No,X1,5.0,3.0,19,20096.0,1,61
C20,Owned,Individual,No,X4,2.0,3.0,18,8960.0,1,22
C22,Rented,Individual,No,X5,2.0,3.0,14,15184.0,0,55
C3,Owned,Individual,No,X1,9.0,3.0,9,11484.0,0,39
C2,Rented,Joint,Yes,X1,5.0,3.0,11,12186.0,1,27
C17,Owned,Individual,No,X1,5.0,3.0,12,6264.0,0,24
C2,Owned,Individual,No,X2,5.0,3.0,22,19456.0,0,75
C2,Owned,Individual,No,X3,15.0,3.0,22,11520.0,0,51
C18,Owned,Individual,No,X1,5.0,3.0,1,7176.0,0,20
C14,Rented,Individual,No,X3,5.0,3.0,18,10764.0,0,48
C5,Rented,Individual,No,X3,2.0,3.0,1,7548.0,0,22
C10,Rented,Individual,No,X1,4.0,3.0,16,9728.0,1,30
C16,Rented,Joint,Yes,X1,5.0,3.0,19,23232.0,0,53
C1,Owned,Joint,Yes,X1,4.0,3.0,21,27090.0,0,62
C3,Rented,Individual,No,X2,5.0,3.0,21,11056.0,0,25
C21,Owned,Individual,No,X1,3.0,2.0,13,10602.0,0,38
C20,Owned,Joint,No,X1,2.0,3.0,22,13524.0,0,37
C2,Rented,Individual,No,X1,9.0,1.0,12,14454.0,0,61
C3,Owned,Individual,No,X1,4.0,1.0,16,9408.0,0,38
C7,Owned,Individual,No,X1,7.0,3.0,21,14040.0,1,62
C4,Rented,Individual,No,X4,5.0,3.0,7,8624.0,0,24
C22,Rented,Individual,No,X1,13.0,2.0,21,12560.0,0,57
C2,Rented,Individual,No,X2,5.0,3.0,3,10808.0,0,25
C2,Rented,Individual,No,X3,5.0,3.0,11,5312.0,0,22
C33,Owned,Joint,Yes,X1,15.0,4.0,22,31802.4,0,75
C3,Rented,Individual,No,X9,5.0,3.0,2,9604.0,0,28
C2,Rented,Individual,No,X3,4.0,2.0,13,11800.0,0,59
C1,Rented,Individual,No,X2,3.0,4.0,22,12080.0,0,26
C2,Owned,Individual,No,X3,5.0,3.0,22,20130.0,0,75
C1,Rented,Individual,No,X2,1.0,1.0,16,6490.0,0,29
C16,Owned,Individual,No,X2,5.0,3.0,2,13680.0,1,45
C3,Owned,Individual,No,X2,10.0,4.0,14,19074.0,0,69
C2,Owned,Individual,No,X4,5.0,2.0,21,18004.0,0,52
C1,Owned,Individual,No,X3,5.0,3.0,19,15964.0,0,60
C3,Rented,Individual,No,X1,5.0,3.0,20,3900.0,0,23
C13,Rented,Individual,No,X2,5.0,3.0,15,6888.0,1,23
C13,Rented,Joint,Yes,X1,1.0,3.0,21,11862.0,0,31
C2,Rented,Individual,No,X1,2.0,4.0,22,8638.0,0,25
C13,Owned,Individual,No,X2,2.0,3.0,18,8680.0,1,24
C21,Owned,Individual,No,X2,3.0,3.0,14,11740.0,0,35
C3,Owned,Individual,No,X1,5.0,3.0,16,19530.0,0,75
C2,Owned,Individual,No,X1,1.0,3.0,15,4856.0,0,23
C1,Rented,Individual,No,X3,15.0,3.0,8,16692.0,1,62
C2,Owned,Individual,No,X1,4.0,4.0,22,19500.0,0,75
C2,Rented,Joint,Yes,X1,5.0,3.0,11,9968.0,0,32
C1,Rented,Individual,No,X4,4.0,4.0,7,19552.0,0,63
C5,Owned,Individual,No,X1,8.0,2.0,1,16172.0,0,62
C9,Owned,Individual,No,X1,12.0,3.0,22,19424.0,0,67
C25,Rented,Individual,No,X3,5.0,3.0,16,6950.0,0,18
C27,Owned,Individual,No,X4,8.0,3.0,22,15938.0,0,51
C23,Rented,Individual,No,X4,5.0,3.0,20,7500.0,1,34
C15,Owned,Joint,Yes,X7,5.0,3.0,22,37427.2,0,75
C3,Owned,Joint,No,X1,1.0,3.0,1,15075.2,0,40
C12,Rented,Individual,No,X1,5.0,3.0,12,12540.0,0,60
C1,Owned,Individual,No,X1,2.0,1.0,16,11358.0,1,46
C17,Rented,Individual,No,X7,1.0,3.0,1,14378.0,0,56
C6,Rented,Individual,No,X1,5.0,3.0,6,7400.0,0,21
C4,Rented,Individual,No,X1,1.0,1.0,12,13046.0,1,64
C1,Rented,Joint,No,X1,5.0,3.0,18,30015.0,0,63
C27,Owned,Individual,No,X3,2.0,3.0,4,15048.0,0,59
C1,Rented,Individual,No,X2,3.0,3.0,17,12220.0,0,52
C16,Rented,Individual,No,X1,5.0,1.0,22,9828.0,0,40
C1,Owned,Individual,No,X4,4.0,4.0,17,15990.0,1,62
C13,Owned,Individual,No,X1,4.0,4.0,2,9184.0,0,25
C2,Owned,Individual,No,X4,5.0,3.0,3,25164.0,0,73
C32,Owned,Joint,No,X2,5.0,3.0,13,28512.4,0,75
C9,Rented,Individual,No,X1,5.0,3.0,15,7728.0,1,22
C7,Owned,Joint,Yes,X2,5.0,3.0,15,16688.0,1,51
C15,Owned,Individual,No,X1,5.0,3.0,21,14016.0,0,63
C29,Owned,Individual,No,X3,5.0,3.0,9,11340.0,0,48
C4,Owned,Joint,Yes,X1,1.0,1.0,8,20160.0,0,46
C1,Owned,Joint,Yes,X5,5.0,3.0,18,11500.8,0,29
C4,Owned,Individual,No,X1,3.0,3.0,18,21536.0,0,75
C1,Owned,Individual,No,X4,5.0,3.0,22,17610.0,0,71
C4,Rented,Individual,No,X1,6.0,3.0,21,7536.0,0,32
C9,Rented,Joint,Yes,X6,3.0,3.0,4,15462.4,0,29
